Domain Code,Domain_x,Area Code,Area,Element Code,Element_x,Item Code,Item_x,Year,Unit_x,yield,average_rain_fall_mm_per_year,Domain_y,Element_y,Item_y,Unit_y,pesticides_tonnes,avg_temp
QC,Crops,165,73,5419,Yield,15,8,2005,hg/ha,25858,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,7914.31,22.8
QC,Crops,165,73,5419,Yield,15,8,2005,hg/ha,25858,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,7914.31,26.8
QC,Crops,165,73,5419,Yield,15,8,2005,hg/ha,25858,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,7914.31,24.66
QC,Crops,165,73,5419,Yield,15,8,2005,hg/ha,25858,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,7914.31,26.04
QC,Crops,165,73,5419,Yield,15,8,2005,hg/ha,25858,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,7914.31,18.75
QC,Crops,165,73,5419,Yield,15,8,2005,hg/ha,25858,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,7914.31,22.8
QC,Crops,165,73,5419,Yield,56,1,2006,hg/ha,30368,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,25.17
QC,Crops,165,73,5419,Yield,56,1,2006,hg/ha,30368,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,56,1,2006,hg/ha,30368,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,27.29
QC,Crops,165,73,5419,Yield,56,1,2006,hg/ha,30368,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,56,1,2006,hg/ha,30368,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,26.73
QC,Crops,165,73,5419,Yield,56,1,2006,hg/ha,30368,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,25.17
QC,Crops,165,73,5419,Yield,56,1,2006,hg/ha,30368,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,26.46
QC,Crops,165,73,5419,Yield,56,1,2006,hg/ha,30368,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,19.53
QC,Crops,165,73,5419,Yield,56,1,2006,hg/ha,30368,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,116,3,2006,hg/ha,133447,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,25.17
QC,Crops,165,73,5419,Yield,116,3,2006,hg/ha,133447,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,116,3,2006,hg/ha,133447,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,27.29
QC,Crops,165,73,5419,Yield,116,3,2006,hg/ha,133447,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,116,3,2006,hg/ha,133447,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,26.73
QC,Crops,165,73,5419,Yield,116,3,2006,hg/ha,133447,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,25.17
QC,Crops,165,73,5419,Yield,116,3,2006,hg/ha,133447,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,26.46
QC,Crops,165,73,5419,Yield,116,3,2006,hg/ha,133447,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,19.53
QC,Crops,165,73,5419,Yield,116,3,2006,hg/ha,133447,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,27,4,2006,hg/ha,31604,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,25.17
QC,Crops,165,73,5419,Yield,27,4,2006,hg/ha,31604,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,27,4,2006,hg/ha,31604,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,27.29
QC,Crops,165,73,5419,Yield,27,4,2006,hg/ha,31604,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,27,4,2006,hg/ha,31604,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,26.73
QC,Crops,165,73,5419,Yield,27,4,2006,hg/ha,31604,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,25.17
QC,Crops,165,73,5419,Yield,27,4,2006,hg/ha,31604,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,26.46
QC,Crops,165,73,5419,Yield,27,4,2006,hg/ha,31604,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,19.53
QC,Crops,165,73,5419,Yield,27,4,2006,hg/ha,31604,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,83,5,2006,hg/ha,6156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,25.17
QC,Crops,165,73,5419,Yield,83,5,2006,hg/ha,6156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,83,5,2006,hg/ha,6156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,27.29
QC,Crops,165,73,5419,Yield,83,5,2006,hg/ha,6156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,83,5,2006,hg/ha,6156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,26.73
QC,Crops,165,73,5419,Yield,83,5,2006,hg/ha,6156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,25.17
QC,Crops,165,73,5419,Yield,83,5,2006,hg/ha,6156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,26.46
QC,Crops,165,73,5419,Yield,83,5,2006,hg/ha,6156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,19.53
QC,Crops,165,73,5419,Yield,83,5,2006,hg/ha,6156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,236,6,2006,hg/ha,11287,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,25.17
QC,Crops,165,73,5419,Yield,236,6,2006,hg/ha,11287,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,236,6,2006,hg/ha,11287,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,27.29
QC,Crops,165,73,5419,Yield,236,6,2006,hg/ha,11287,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,236,6,2006,hg/ha,11287,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,26.73
QC,Crops,165,73,5419,Yield,236,6,2006,hg/ha,11287,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,25.17
QC,Crops,165,73,5419,Yield,236,6,2006,hg/ha,11287,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,26.46
QC,Crops,165,73,5419,Yield,236,6,2006,hg/ha,11287,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,19.53
QC,Crops,165,73,5419,Yield,236,6,2006,hg/ha,11287,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,122,7,2006,hg/ha,118514,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,25.17
QC,Crops,165,73,5419,Yield,122,7,2006,hg/ha,118514,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,122,7,2006,hg/ha,118514,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,27.29
QC,Crops,165,73,5419,Yield,122,7,2006,hg/ha,118514,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,122,7,2006,hg/ha,118514,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,26.73
QC,Crops,165,73,5419,Yield,122,7,2006,hg/ha,118514,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,25.17
QC,Crops,165,73,5419,Yield,122,7,2006,hg/ha,118514,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,26.46
QC,Crops,165,73,5419,Yield,122,7,2006,hg/ha,118514,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,19.53
QC,Crops,165,73,5419,Yield,122,7,2006,hg/ha,118514,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,15,8,2006,hg/ha,25186,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,25.17
QC,Crops,165,73,5419,Yield,15,8,2006,hg/ha,25186,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,15,8,2006,hg/ha,25186,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,27.29
QC,Crops,165,73,5419,Yield,15,8,2006,hg/ha,25186,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,15,8,2006,hg/ha,25186,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,26.73
QC,Crops,165,73,5419,Yield,15,8,2006,hg/ha,25186,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,25.17
QC,Crops,165,73,5419,Yield,15,8,2006,hg/ha,25186,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,26.46
QC,Crops,165,73,5419,Yield,15,8,2006,hg/ha,25186,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,19.53
QC,Crops,165,73,5419,Yield,15,8,2006,hg/ha,25186,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,6925.13,23.28
QC,Crops,165,73,5419,Yield,56,1,2007,hg/ha,34265,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,25.16
QC,Crops,165,73,5419,Yield,56,1,2007,hg/ha,34265,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,56,1,2007,hg/ha,34265,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,27.69
QC,Crops,165,73,5419,Yield,56,1,2007,hg/ha,34265,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,56,1,2007,hg/ha,34265,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,27.21
QC,Crops,165,73,5419,Yield,56,1,2007,hg/ha,34265,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,25.16
QC,Crops,165,73,5419,Yield,56,1,2007,hg/ha,34265,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,26.53
QC,Crops,165,73,5419,Yield,56,1,2007,hg/ha,34265,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,19.5
QC,Crops,165,73,5419,Yield,56,1,2007,hg/ha,34265,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,116,3,2007,hg/ha,193516,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,25.16
QC,Crops,165,73,5419,Yield,116,3,2007,hg/ha,193516,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,116,3,2007,hg/ha,193516,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,27.69
QC,Crops,165,73,5419,Yield,116,3,2007,hg/ha,193516,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,116,3,2007,hg/ha,193516,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,27.21
QC,Crops,165,73,5419,Yield,116,3,2007,hg/ha,193516,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,25.16
QC,Crops,165,73,5419,Yield,116,3,2007,hg/ha,193516,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,26.53
QC,Crops,165,73,5419,Yield,116,3,2007,hg/ha,193516,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,19.5
QC,Crops,165,73,5419,Yield,116,3,2007,hg/ha,193516,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,27,4,2007,hg/ha,33176,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,25.16
QC,Crops,165,73,5419,Yield,27,4,2007,hg/ha,33176,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,27,4,2007,hg/ha,33176,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,27.69
QC,Crops,165,73,5419,Yield,27,4,2007,hg/ha,33176,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,27,4,2007,hg/ha,33176,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,27.21
QC,Crops,165,73,5419,Yield,27,4,2007,hg/ha,33176,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,25.16
QC,Crops,165,73,5419,Yield,27,4,2007,hg/ha,33176,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,26.53
QC,Crops,165,73,5419,Yield,27,4,2007,hg/ha,33176,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,19.5
QC,Crops,165,73,5419,Yield,27,4,2007,hg/ha,33176,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,83,5,2007,hg/ha,6045,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,25.16
QC,Crops,165,73,5419,Yield,83,5,2007,hg/ha,6045,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,83,5,2007,hg/ha,6045,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,27.69
QC,Crops,165,73,5419,Yield,83,5,2007,hg/ha,6045,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,83,5,2007,hg/ha,6045,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,27.21
QC,Crops,165,73,5419,Yield,83,5,2007,hg/ha,6045,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,25.16
QC,Crops,165,73,5419,Yield,83,5,2007,hg/ha,6045,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,26.53
QC,Crops,165,73,5419,Yield,83,5,2007,hg/ha,6045,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,19.5
QC,Crops,165,73,5419,Yield,83,5,2007,hg/ha,6045,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,236,6,2007,hg/ha,5818,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,25.16
QC,Crops,165,73,5419,Yield,236,6,2007,hg/ha,5818,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,236,6,2007,hg/ha,5818,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,27.69
QC,Crops,165,73,5419,Yield,236,6,2007,hg/ha,5818,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,236,6,2007,hg/ha,5818,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,27.21
QC,Crops,165,73,5419,Yield,236,6,2007,hg/ha,5818,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,25.16
QC,Crops,165,73,5419,Yield,236,6,2007,hg/ha,5818,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,26.53
QC,Crops,165,73,5419,Yield,236,6,2007,hg/ha,5818,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,19.5
QC,Crops,165,73,5419,Yield,236,6,2007,hg/ha,5818,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,122,7,2007,hg/ha,114454,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,25.16
QC,Crops,165,73,5419,Yield,122,7,2007,hg/ha,114454,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,122,7,2007,hg/ha,114454,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,27.69
QC,Crops,165,73,5419,Yield,122,7,2007,hg/ha,114454,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,122,7,2007,hg/ha,114454,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,27.21
QC,Crops,165,73,5419,Yield,122,7,2007,hg/ha,114454,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,25.16
QC,Crops,165,73,5419,Yield,122,7,2007,hg/ha,114454,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,26.53
QC,Crops,165,73,5419,Yield,122,7,2007,hg/ha,114454,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,19.5
QC,Crops,165,73,5419,Yield,122,7,2007,hg/ha,114454,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,15,8,2007,hg/ha,27156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,25.16
QC,Crops,165,73,5419,Yield,15,8,2007,hg/ha,27156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,15,8,2007,hg/ha,27156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,27.69
QC,Crops,165,73,5419,Yield,15,8,2007,hg/ha,27156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,15,8,2007,hg/ha,27156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,27.21
QC,Crops,165,73,5419,Yield,15,8,2007,hg/ha,27156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,25.16
QC,Crops,165,73,5419,Yield,15,8,2007,hg/ha,27156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,26.53
QC,Crops,165,73,5419,Yield,15,8,2007,hg/ha,27156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,19.5
QC,Crops,165,73,5419,Yield,15,8,2007,hg/ha,27156,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,5935.96,23.33
QC,Crops,165,73,5419,Yield,56,1,2008,hg/ha,34154,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,24.89
QC,Crops,165,73,5419,Yield,56,1,2008,hg/ha,34154,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,23.21
QC,Crops,165,73,5419,Yield,56,1,2008,hg/ha,34154,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,27.23
QC,Crops,165,73,5419,Yield,56,1,2008,hg/ha,34154,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,23.21
QC,Crops,165,73,5419,Yield,56,1,2008,hg/ha,34154,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,26.74
QC,Crops,165,73,5419,Yield,56,1,2008,hg/ha,34154,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,24.89
QC,Crops,165,73,5419,Yield,56,1,2008,hg/ha,34154,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,26.33
QC,Crops,165,73,5419,Yield,56,1,2008,hg/ha,34154,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,19.34
QC,Crops,165,73,5419,Yield,56,1,2008,hg/ha,34154,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,23.21
QC,Crops,165,73,5419,Yield,116,3,2008,hg/ha,164550,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,24.89
QC,Crops,165,73,5419,Yield,116,3,2008,hg/ha,164550,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,23.21
QC,Crops,165,73,5419,Yield,116,3,2008,hg/ha,164550,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,27.23
QC,Crops,165,73,5419,Yield,116,3,2008,hg/ha,164550,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,23.21
QC,Crops,165,73,5419,Yield,116,3,2008,hg/ha,164550,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,26.74
QC,Crops,165,73,5419,Yield,116,3,2008,hg/ha,164550,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,24.89
QC,Crops,165,73,5419,Yield,116,3,2008,hg/ha,164550,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,26.33
QC,Crops,165,73,5419,Yield,116,3,2008,hg/ha,164550,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,19.34
QC,Crops,165,73,5419,Yield,116,3,2008,hg/ha,164550,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,23.21
QC,Crops,165,73,5419,Yield,27,4,2008,hg/ha,35199,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,24.89
QC,Crops,165,73,5419,Yield,27,4,2008,hg/ha,35199,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,23.21
QC,Crops,165,73,5419,Yield,27,4,2008,hg/ha,35199,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,27.23
QC,Crops,165,73,5419,Yield,27,4,2008,hg/ha,35199,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,23.21
QC,Crops,165,73,5419,Yield,27,4,2008,hg/ha,35199,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,26.74
QC,Crops,165,73,5419,Yield,27,4,2008,hg/ha,35199,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,24.89
QC,Crops,165,73,5419,Yield,27,4,2008,hg/ha,35199,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,26.33
QC,Crops,165,73,5419,Yield,27,4,2008,hg/ha,35199,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,19.34
QC,Crops,165,73,5419,Yield,27,4,2008,hg/ha,35199,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,23.21
QC,Crops,165,73,5419,Yield,83,5,2008,hg/ha,6262,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,24.89
QC,Crops,165,73,5419,Yield,83,5,2008,hg/ha,6262,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,23.21
QC,Crops,165,73,5419,Yield,83,5,2008,hg/ha,6262,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,27.23
QC,Crops,165,73,5419,Yield,83,5,2008,hg/ha,6262,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,23.21
QC,Crops,165,73,5419,Yield,83,5,2008,hg/ha,6262,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,26.74
QC,Crops,165,73,5419,Yield,83,5,2008,hg/ha,6262,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,24.89
QC,Crops,165,73,5419,Yield,83,5,2008,hg/ha,6262,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,26.33
QC,Crops,165,73,5419,Yield,83,5,2008,hg/ha,6262,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,19.34
QC,Crops,165,73,5419,Yield,83,5,2008,hg/ha,6262,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,23.21
QC,Crops,165,73,5419,Yield,236,6,2008,hg/ha,5918,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,24.89
QC,Crops,165,73,5419,Yield,236,6,2008,hg/ha,5918,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,23.21
QC,Crops,165,73,5419,Yield,236,6,2008,hg/ha,5918,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,27.23
QC,Crops,165,73,5419,Yield,236,6,2008,hg/ha,5918,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,23.21
QC,Crops,165,73,5419,Yield,236,6,2008,hg/ha,5918,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,26.74
QC,Crops,165,73,5419,Yield,236,6,2008,hg/ha,5918,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,24.89
QC,Crops,165,73,5419,Yield,236,6,2008,hg/ha,5918,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,26.33
QC,Crops,165,73,5419,Yield,236,6,2008,hg/ha,5918,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,19.34
QC,Crops,165,73,5419,Yield,236,6,2008,hg/ha,5918,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,23.21
QC,Crops,165,73,5419,Yield,122,7,2008,hg/ha,111477,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,24.89
QC,Crops,165,73,5419,Yield,122,7,2008,hg/ha,111477,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,23.21
QC,Crops,165,73,5419,Yield,122,7,2008,hg/ha,111477,494.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,4946.79,27.23
